DATAFLOW,LAST UPDATE,freq,unit,age,sex,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 27 countries (from 2020),2016,641747,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 27 countries (from 2020),2017,647964,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 27 countries (from 2020),2018,660592,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 27 countries (from 2020),2019,650989,d,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 27 countries (from 2020),2020,651111,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 27 countries (from 2020),2021,671858,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 27 countries (from 2020),2022,669857,d,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 27 countries (from 2020),2023,721427,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 28 countries (2013-2020),2014,738392,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 28 countries (2013-2020),2015,734582,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 28 countries (2013-2020),2016,754750,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 28 countries (2013-2020),2017,760253,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 28 countries (2013-2020),2018,771849,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,European Union - 28 countries (2013-2020),2019,763534,d,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Finland,2014,20283,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Finland,2015,19869,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Finland,2016,19527,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Finland,2017,18870,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Finland,2018,18621,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Finland,2019,18307,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Finland,2020,18454,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Finland,2021,18709,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Finland,2022,19196,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Finland,2023,19131,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,France,2014,68938,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,France,2015,68607,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,France,2016,67679,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,France,2017,66855,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,France,2018,66096,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,France,2019,66901,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,France,2020,66122,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,France,2021,65088,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,France,2022,66534,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,France,2023,69639,bd,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Georgia,2023,3569,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Croatia,2014,3219,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Croatia,2015,3130,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Croatia,2016,3157,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Croatia,2017,3311,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Croatia,2018,3584,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Croatia,2019,3532,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Croatia,2020,3873,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Croatia,2021,3987,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Croatia,2022,4485,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Croatia,2023,4728,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Hungary,2014,7347,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Hungary,2015,7224,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Hungary,2016,7323,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Hungary,2017,7358,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Hungary,2018,7676,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Hungary,2019,7565,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Hungary,2020,9414,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Hungary,2021,10147,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Hungary,2022,10519,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Hungary,2023,10581,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Ireland,2014,7965,d,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Ireland,2015,8204,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Ireland,2016,8404,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Ireland,2017,8368,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Ireland,2018,8517,d,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Ireland,2019,8647,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Ireland,2020,8893,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Ireland,2021,9537,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Ireland,2022,10039,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Ireland,2023,10478,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Iceland,2014,491,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Iceland,2015,519,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Iceland,2016,465,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Iceland,2017,469,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Iceland,2018,637,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Iceland,2019,577,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Iceland,2020,580,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Iceland,2021,656,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Iceland,2022,651,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Iceland,2023,741,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Italy,2014,33512,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Italy,2015,32775,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Italy,2016,32947,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Italy,2017,27729,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Italy,2018,28338,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Italy,2019,29480,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Italy,2020,31533,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Italy,2021,33315,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Italy,2022,37909,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Italy,2023,42688,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Liechtenstein,2014,119,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Liechtenstein,2015,114,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Liechtenstein,2016,142,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Liechtenstein,2017,129,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Liechtenstein,2018,161,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Liechtenstein,2019,167,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Liechtenstein,2020,191,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Liechtenstein,2021,213,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Liechtenstein,2022,223,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Lithuania,2014,2686,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Lithuania,2015,2635,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Lithuania,2016,2737,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Lithuania,2017,2737,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Lithuania,2018,2743,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Lithuania,2019,2720,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Lithuania,2020,2734,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Lithuania,2021,2722,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Lithuania,2022,2657,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Lithuania,2023,2665,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Luxembourg,2014,545,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Luxembourg,2015,569,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Luxembourg,2016,611,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Luxembourg,2017,641,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Luxembourg,2018,693,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Luxembourg,2019,819,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Luxembourg,2020,898,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Luxembourg,2021,932,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Luxembourg,2022,1029,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Luxembourg,2023,1010,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Latvia,2014,2406,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Latvia,2015,2200,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Latvia,2016,2310,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Latvia,2017,2291,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Latvia,2018,2196,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Latvia,2019,2126,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Latvia,2020,2052,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Latvia,2021,2039,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Latvia,2022,2032,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Latvia,2023,3277,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Montenegro,2016,40,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Montenegro,2017,40,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Montenegro,2018,52,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Montenegro,2019,83,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Montenegro,2020,93,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Montenegro,2021,101,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Montenegro,2023,128,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,North Macedonia,2014,131,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,North Macedonia,2015,293,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,North Macedonia,2016,428,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,North Macedonia,2017,446,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,North Macedonia,2018,402,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,North Macedonia,2019,454,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,North Macedonia,2020,468,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,North Macedonia,2021,480,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,North Macedonia,2022,693,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,North Macedonia,2023,882,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Malta,2014,95,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Malta,2015,113,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Malta,2016,129,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Malta,2017,235,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Malta,2018,437,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Malta,2019,508,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Malta,2020,588,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Malta,2021,573,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Malta,2022,655,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Malta,2023,796,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Netherlands,2014,13849,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Netherlands,2015,14478,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Netherlands,2016,15057,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Netherlands,2017,15141,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Netherlands,2018,15650,,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Netherlands,2019,16065,e,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Netherlands,2020,16417,e,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Netherlands,2021,16866,e,
ESTAT:EDUC_UOE_ENRT02$DEFAULTVIEW(1.0),01/10/25 23:00:00,Annual,Number,Total,Total,Doctoral or equivalent level,Netherlands,2023,40612,,
